VOL;;;;;;;;;;;;;;;;;SPREAD;;;;;;;;;;;;;;;;
0.320234791;0.334802879;0.356062915;0.375877854;0.37885898;0.373162541;0.385955004;0.357893751;0.360984325;0.357351778;0.357713973;0.346076423;0.348255654;0.336995354;0.342753143;0.324215998;0.281027441;0.299924%;0.205051%;0.177312%;0.203794%;0.178798%;0.178358%;0.151884%;0.158117%;0.129336%;0.161065%;0.237430%;0.240860%;0.255250%;0.299336%;0.504605%;1.031322%;2.849362%
0.318566574;0.328185148;0.353032304;0.370216447;0.362843114;0.365723317;0.383390116;0.35353339;0.356889602;0.353340306;0.349695556;0.342364007;0.341018545;0.333798716;0.336819117;0.319382997;0.277813362;0.295713%;0.193558%;0.216340%;0.195246%;0.158544%;0.168369%;0.149201%;0.174153%;0.145419%;0.155396%;0.239997%;0.232703%;0.238344%;0.316947%;0.497760%;0.969871%;2.775405%
0.316885786;0.318087599;0.349971001;0.353575802;0.355037574;0.363300575;0.376202354;0.349103638;0.352523907;0.349264943;0.3458315;0.338672607;0.337546125;0.33054304;0.331002932;0.314644067;0.27469092;0.291592%;0.177760%;0.168986%;0.205730%;0.179032%;0.165119%;0.140939%;0.146991%;0.120418%;0.150063%;0.231731%;0.240952%;0.230238%;0.306686%;0.478123%;0.930834%;2.710185%
0.308979187;0.311796436;0.347080666;0.350912936;0.352539215;0.358396992;0.366627408;0.344810005;0.348492731;0.3453121;0.341991698;0.335000446;0.334008665;0.327296946;0.325338766;0.310027074;0.271648905;0.270202%;0.167205%;0.164741%;0.167641%;0.175316%;0.158922%;0.156977%;0.161940%;0.135443%;0.144844%;0.241023%;0.232930%;0.222611%;0.283968%;0.459497%;0.902434%;2.643763%
0.306664484;0.30523969;0.344148577;0.348216858;0.350014864;0.356046747;0.364228148;0.340443224;0.344388334;0.341381016;0.338091427;0.331418953;0.330482612;0.324306165;0.319905197;0.30551472;0.268716474;0.263892%;0.157648%;0.160671%;0.196777%;0.171726%;0.181772%;0.154123%;0.136718%;0.112031%;0.122362%;0.216340%;0.225127%;0.229667%;0.299502%;0.441581%;0.867811%;2.585048%
0.304311179;0.302059912;0.34117648;0.345493994;0.347465551;0.353547748;0.361940635;0.336383322;0.340305314;0.337467142;0.334454399;0.32791796;0.327105672;0.321126486;0.314506787;0.301198092;0.265910112;0.257821%;0.152924%;0.156762%;0.160446%;0.168256%;0.178433%;0.126001%;0.150472%;0.108135%;0.118170%;0.224878%;0.217555%;0.222006%;0.265886%;0.414760%;0.834956%;2.663439%
0.298880322;0.295854192;0.338165995;0.342740519;0.344892237;0.351282157;0.359632752;0.334457321;0.336327059;0.33356782;0.330666533;0.324488049;0.32372777;0.318121277;0.309322152;0.296265968;0.263115165;0.243971%;0.143677%;0.153005%;0.188444%;0.164899%;0.174845%;0.148373%;0.166022%;0.104336%;0.097846%;0.217377%;0.210226%;0.201276%;0.280718%;0.399313%;0.676100%;2.597313%
0.297952687;0.293843965;0.332216664;0.34011477;0.342295827;0.348746037;0.357307998;0.332143157;0.332356539;0.332031122;0.32704116;0.320985015;0.320411061;0.315162854;0.306802323;0.292834001;0.260390265;0.303053%;0.209312%;0.182089%;0.184249%;0.161649%;0.171710%;0.121359%;0.145151%;0.117487%;0.159847%;0.194974%;0.203326%;0.207627%;0.271721%;0.396442%;0.775399%;2.538929%
0.296695875;0.292812205;0.329450738;0.337456321;0.337295868;0.346435358;0.354964524;0.328175717;0.328472659;0.329836176;0.323414448;0.317610435;0.317086587;0.313821146;0.304265099;0.288848265;0.257744021;0.297343%;0.139182%;0.177347%;0.180206%;0.155126%;0.168345%;0.142973%;0.139793%;0.097174%;0.125930%;0.188408%;0.209668%;0.200885%;0.333933%;0.384655%;0.754314%;2.483830%
0.294825264;0.292467532;0.326463022;0.334766429;0.334883495;0.343983775;0.35272188;0.326240271;0.32458505;0.328249234;0.319924701;0.31428788;0.313874088;0.312189222;0.301797876;0.284964698;0.255146163;0.293653%;0.206964%;0.138457%;0.176307%;0.151871%;0.141634%;0.140267%;0.171452%;0.093805%;0.154382%;0.195964%;0.190038%;0.206445%;0.274118%;0.364557%;0.734233%;2.435645%
0.293523659;0.289688462;0.323603419;0.332333513;0.332441242;0.341744027;0.350458875;0.324111985;0.320842435;0.326102992;0.316355199;0.311008625;0.310644265;0.309307525;0.299391854;0.281165139;0.252589715;0.288247%;0.134923%;0.134969%;0.172133%;0.148731%;0.161938%;0.137646%;0.134773%;0.105579%;0.106403%;0.148844%;0.196001%;0.199782%;0.265439%;0.370621%;0.715162%;2.386955%
0.291915446;0.288283506;0.320860989;0.32957813;0.327471501;0.339365139;0.348176321;0.322293317;0.317081955;0.324467327;0.312903629;0.307708131;0.307509816;0.306353005;0.297001956;0.277487126;0.249979736;0.227084%;0.133437%;0.164297%;0.168515%;0.142763%;0.158886%;0.135106%;0.165190%;0.101904%;0.134244%;0.196133%;0.189617%;0.204666%;0.257259%;0.359788%;0.696935%;2.368386%
0.290958269;0.287198786;0.317906828;0.327069522;0.325179038;0.33718776;0.345874983;0.320121227;0.313372371;0.322438137;0.31133848;0.304557754;0.304405578;0.305200857;0.294545414;0.273909626;0.24760038;0.282136%;0.131595%;0.160294%;0.164646%;0.139673%;0.155662%;0.132643%;0.129910%;0.098359%;0.117417%;0.231157%;0.183341%;0.187061%;0.333717%;0.349552%;0.679586%;2.314503%
0.29028274;0.286486464;0.315065255;0.324522049;0.322736591;0.334763407;0.343880244;0.318248532;0.311757409;0.320825948;0.309496747;0.301373942;0.301325177;0.303530246;0.292181148;0.270414419;0.245170236;0.279592%;0.130878%;0.187487%;0.160925%;0.159619%;0.152802%;0.151589%;0.159318%;0.137854%;0.158436%;0.189544%;0.188466%;0.191725%;0.249239%;0.339583%;0.663127%;2.280067%
0.288912426;0.284657508;0.31217727;0.321937202;0.320377155;0.332533732;0.341431847;0.316192303;0.309772855;0.318833392;0.30806945;0.298265133;0.298316488;0.302380911;0.289974631;0.267031949;0.242738332;0.274627%;0.128403%;0.152348%;0.157344%;0.156264%;0.149785%;0.127729%;0.125212%;0.108462%;0.099200%;0.235647%;0.182326%;0.185584%;0.333185%;0.344760%;0.647447%;2.248055%
0.287517006;0.283526515;0.309389793;0.319573908;0.317984846;0.330277213;0.339283537;0.314342672;0.30816744;0.317171495;0.306126127;0.295117061;0.297030604;0.300776964;0.287657348;0.263718584;0.240344911;0.269818%;0.126682%;0.148430%;0.102384%;0.153028%;0.146868%;0.125287%;0.168917%;0.133031%;0.139145%;0.183204%;0.186878%;0.243183%;0.251132%;0.342421%;0.663594%;2.221071%
0.285834851;0.282379245;0.306693429;0.317287324;0.313315861;0.327994838;0.337111606;0.312239172;0.306138163;0.315210883;0.304705471;0.293738556;0.29526991;0.299533895;0.285449608;0.260442135;0.237955264;0.212700%;0.125002%;0.173406%;0.124849%;0.146651%;0.144046%;0.122925%;0.135837%;0.104713%;0.095830%;0.239794%;0.214301%;0.189735%;0.323055%;0.332819%;0.652585%;2.198909%
