0.01159065;0.022795116;0.036163732;0.050063695;0.059569953;0.077996228;0.07681037;0.088161857;0.098498237;0.108231727;0.110388963;0.123278907;0.123884633;0.155926667;0.188129372;0.202457517;0.39959856;0.011733499;0.02302328;0.036558013;0.050538471;0.06014213;0.078612526;0.077492073;0.088795871;0.09939015;0.109678069;0.11193627;0.12509934;0.126105125;0.160586147;0.200488055;0.248014163;0.336157901
0.011139509;0.022382941;0.035087758;0.045936489;0.05722859;0.076966381;0.07491199;0.086130677;0.0963098;0.103410513;0.108050995;0.118248786;0.121470729;0.150565823;0.182830124;0.198163514;0.395413373;0.011271685;0.022658957;0.035459812;0.046339687;0.057757955;0.077567769;0.07565368;0.086835443;0.097160662;0.104839722;0.109529864;0.119913324;0.123799557;0.155082523;0.194279171;0.242030198;0.32803624
0.010467825;0.02202512;0.031986893;0.043951695;0.056476204;0.074118303;0.07309887;0.084091836;0.094110533;0.10115429;0.105699826;0.115872473;0.119138739;0.145459654;0.177585961;0.193986767;0.391220432;0.010585478;0.02223885;0.032361302;0.044397203;0.056991911;0.074675739;0.073717042;0.0846683;0.094922717;0.102519025;0.10721461;0.117464026;0.121370191;0.149723256;0.188411145;0.236341171;0.320314617
0.01006013;0.021664603;0.031539816;0.043338333;0.054968038;0.070355714;0.071277114;0.082140882;0.092001776;0.098886074;0.103436849;0.113474302;0.116880896;0.140569446;0.172495734;0.189981575;0.371772237;0.010168608;0.021871244;0.03184261;0.043771522;0.05545769;0.070960778;0.071949777;0.082781857;0.09277684;0.100289776;0.104885321;0.114997004;0.11892676;0.144596829;0.182836635;0.230840391;0.31284835
0.009643384;0.021301772;0.031029841;0.042722765;0.054212999;0.069441382;0.069530607;0.080268361;0.089973972;0.096706361;0.101253269;0.111059381;0.114690163;0.135957105;0.1676306;0.186121537;0.366171917;0.009743511;0.021501605;0.03138253;0.043144046;0.054769383;0.070031558;0.070091309;0.080792295;0.090621282;0.097951938;0.10263825;0.112613764;0.116828227;0.139762819;0.177430035;0.225641662;0.305791725
0.00944448;0.020936983;0.030577321;0.042105389;0.053457785;0.06862344;0.067851036;0.078382265;0.087930007;0.094606067;0.099141112;0.108819059;0.112560172;0.131488764;0.16304017;0.181496253;0.360525843;0.009540595;0.021130271;0.030862645;0.042515151;0.054000113;0.069102899;0.068460789;0.078881985;0.088547973;0.095886877;0.100465377;0.110306241;0.114439653;0.135003004;0.172335384;0.221789557;0.300560951
0.009062274;0.020570572;0.030066122;0.041486583;0.052778529;0.067707358;0.0670433;0.076566139;0.085958661;0.092489181;0.097093165;0.10664411;0.110402894;0.127224957;0.158529174;0.177972143;0.347665337;0.009150722;0.020757562;0.030398564;0.041885195;0.053306548;0.068268348;0.067712213;0.077042667;0.086464433;0.093713246;0.098359428;0.107978504;0.112368649;0.130552547;0.165932658;0.216852073;0.293858678
0.008919239;0.019834118;0.029609613;0.040866701;0.052022001;0.066883679;0.066158108;0.0747366;0.085008136;0.090527801;0.095021878;0.104442574;0.108381079;0.125159011;0.154305003;0.174526738;0.346202012;0.009047217;0.020052737;0.029932164;0.041254515;0.052536806;0.067339564;0.066738882;0.075266856;0.085830585;0.091613673;0.096233361;0.10580497;0.110266133;0.128435757;0.162697481;0.212139106;0.287460879
0.008877791;0.019507143;0.029150799;0.039686438;0.051338231;0.065967478;0.064594182;0.073042253;0.083971727;0.088543214;0.093009498;0.102301346;0.107242424;0.123132113;0.150188602;0.171201859;0.343236488;0.008962592;0.019718297;0.029463807;0.040053167;0.051839604;0.066501035;0.065146838;0.073475704;0.084615382;0.089580884;0.094245633;0.103605826;0.109549212;0.126285148;0.158241749;0.20762403;0.281331435
0.00883629;0.019176875;0.028690041;0.039123297;0.05065185;0.065139891;0.06377085;0.071328398;0.083091897;0.08661666;0.091124415;0.100214625;0.106328556;0.121211901;0.146228845;0.167928056;0.338901293;0.00896224;0.019340231;0.028993835;0.039479764;0.051070687;0.065660041;0.064444668;0.071741868;0.083877182;0.0876843;0.092233096;0.101541626;0.108212298;0.12417596;0.153962206;0.203283667;0.275438911
